Unnamed: 0,text,label
4686,cpm samelanagalill pank edukilla ennu omicron,original
2448,aara ee jacob vadakancheryenthaanu avare yogyatha,Fake
91,all these  things happenes we don t care each other we all care for us that s whyi gone for the majority,Fake
1100,എനിക്ക് തോന്നുന്നത് ഇവര് മൂന്നാളും വാക്സിൻ എടുത്തിട്ടില്ല അതാണ് ഇങ്ങനെ ഒരു കോമഡി നടത്തുന്നത്,Fake
3258,എന്തൊരു വൃത്തി കെട്ട ജന്മങ്ങളാണ് ഇതൊക്കെ ദൈവത്തെ കാണാ  തുണിയില്ലാതെ നടക്കണോ നാഴികയ്ക്കു നാല്പതു വട്ടം പാശ്ചാത്യരെ കുറ്റം പറയും മഹത്തായ ഇ ഡ്യ  സംസ്കാരം പാശ്ചാത്യ  നശിപ്പിച്ചെന്നു പറൡ്  ദൈവത്തെ പ്രസാദിപ്പിക്കുവാ   ഈ കണ്ടാലറയ്ക്കുന്നവന്മാ  തുണിയില്ലാതെ നടക്കുന്നതാണോ മഹത്തായ ഇ ഡ്യ  സംസ്കാരം കുറെ നാളുകളായി ഒരു പാശ്ചാത്യരാജ്യത്തു താമസിക്കുന്ന ഒരു വ്യക്തിയാണ് ൡാ  ഇതുവരെയായും ഇവിടെയാരും ദൈവത്തിന്റെ പേരും പറൡ് തുണിയില്ലാതെ നടക്കുന്നതു കണ്ടിട്ടില്ല അങ്ങനെ ചെയ്യുന്നവ  വിവരം അറിയും എന്തായാലും ഇ ഡ്യക്കാരെ മാന്യമായി തുണി ഉടുക്കാ  പഠിപ്പിച്ചത്  പാശ്ചാത്യരാണ്,Fake
4369,അടുക്കള രഹസ്യം അഗാടി പാട്ട് എല്ലാവർക്കും അറിയാം കൊറോണ ചൈനയുടെ ഒരു ജൈവആയുധം ആണെന്ന്,Fake
2378,don t they have common sense its a shame to kerala literacy,original
4170,paavam korona,Fake
250,ഇനി മുതൽ പിണറായി പ്രതിമ ഉണ്ടാക്കി വെച്ച് പൂജ തുടങ്ങാം  കുഞ്ചൻ നമ്പ്യാർ ഉണ്ടായിരുന്നുവെങ്കിൽ ആശിച്ചു പോകുന്നു,original
4696,  പ്രഘ്യപിച്ചില്ലെങ്കിൽ എത്ര ആളുകൾക്ക് വേണമെങ്കിലും കൂടാം ഒരു കുഴപ്പവുമില്ല അതുകൊണ്ടാണ് ഇങ്ങനെയൊക്കെ,original
2444,nallad pokaathad pinarai,original
1686,ചൈന ചതിക്കും,Fake
2256,ee vaakkukal sathyamavatennu prardhikkam sir,Fake
2711,നാളെ രാത്രി കൊറോണയെ  തുരത്താൻ ഉള്ള ടോർച്ച് വിളക്ക് മെഴുകുതിരി വേണ്ടവർ അണ്ടിമുക്ക് ശാഖ യുമായി ബന്ധപ്പെടുക അവിടെ ഉണ്ടാകുന്നതാണ്,Fake
412,china ആണ് കാരണക്കാരന്‍,Fake
2823,w h o  is sapporting chienes wuhan lab experement jai bharath,Fake
3747,ചൈനക്കാർ ചതിയൻ മാർ ലോകം mapputharilla,Fake
3460,പ്രകൃതി ചികിത്സകൻ അല്ലാത്ത എനിക്ക്  ഒരു protection ഉം ഇല്ലാതെ എത്ര കോവിഡ് രോഗികളുടെ കൂടെയും നിൽക്കാം,Fake
229,OKhandOKhandOKhandOKhandOKhandOKhandOKhandOKhandOKhand you are    correct,Fake
4833,ഞാൻ ഇത് തന്നെ ആണ് ആലോയിക്കുന്നെ നിപ്പ പോലുള്ള ഒരു ചെറിയ രോഗം ഇവിടെ കേരളത്തിൽ വന്നപ്പോ നമ്മുട ആരോഗ്യ പ്രവർത്തകർ പിടിച്ചു കെട്ടി എന്ത് കൊണ്ട് ചൈന അങ്ങനെ ചെയ്തില്ല angryface,Fake
3206, അടുപ്പിലും ആകാംgrinningsquintingfacegrinningsquintingfacegrinningsquintingfacegrinningsquintingface,original
408, അടുത്ത ക്രിസ്മസിന്  quot  ബത്ലഹേം പട്ടണമാക   അണിഞ്ഞൊരുങ്ങി പുൽക്കൂട്ടിൽ   പിണറായി ഭൂജാതനായി  quot,original
182,ഇസ്ലാമും കമ്മ്യൂണിസവും ഇല്ലായിരുന്നേൽ ജനപ്പെരുപ്പവും ശാന്തി സമാധാനം ഒക്കെ   ആയി ലോകം ബോറടിച്ചേനെ,Fake
698,rajyathin nanakked alla  rajya droham aanenn vayi thurann parayado ,Fake
4500,jai hind,Fake
1780,സുനാമി  വന്നു കുറെ ജീവനും അപഹരിച്ചുകൊണ്ടു പോയി അത് പോലെ കൊറോണയും വന്നു കുറെ ജീവനും കൊണ്ട് പോകുന്നു ഇതെല്ലാം എവിടെ നിന്ന്  വന്നോ അവിടേക്ക് പോകുന്നു പോകുമ്പോൾ കുറെ ജീവിതങ്ങളെ കടപുഴക്കി കൊണ്ടുപോകുന്നു,Fake
1648,നല്ല വിശകലനം ആയിരിന്നു ഷാജൻ അഭിനന്ദനങൾ,Fake
1776,keralathinte karyam eduthale communistugalude culture ariyamallo,Fake
313,കഷ്ടം facewithtearsofjoy moneymouthface,original
3784,ith vykthipooja alle enn jayarajan sagav,original
3446,marakam,original
4863,സംഗികൾ ഗോമൂത്രത്തിലും ചാണകത്തിലും പരീക്ഷണം നടത്തിയിരുന്നല്ലോ എന്തായി,Fake
4105,epol marmarikkan ullavar  ellammarichu jensangya kirrnjll  sare zeni marikkanu  all i ll,Fake
696,ഈ കമൻ്റ് april   ന് പല social media കളിലും ഞാൻ post ചെയ്തതാണ് ഇത് ഒന്നു കൂടി ഇവിടെ post ചെയ്യുന്നു എന്തിനും ഒരു കാരണം ഉണ്ടാവും  കാരണമില്ലാതെ ഒരു കാര്യവും ഇവിടെ നടക്കുന്നില്ല ഒരു വൈറസ് ഒരു ദിവസം ജനിതക മാറ്റം സംഭവിച്ച് ഒരു മനുഷ്യനിൽ കയറുക  ആ ഒരു മനുഷ്യനിൽ നിന്ന് മനുഷ്യരിലേക്കും ലോകം മുഴുവനും അത് വ്യാപിക്കുക  ജനിതകമാറ്റം വന്നതായതു കൊണ്ട് പ്രതിവിധി ഇല്ലാതായിരിക്കുക  മനുഷ്യകുലത്തെ കൊന്നും ഭയപ്പെടുത്തിയും അത് സംഹാര താണ്ഡവമാടുക  ഇങ്ങനെയൊക്കെ സംഭവിക്കാൻ  എന്ത് ശക്തിയാണ് ഇതിന് പിന്നിലുള്ളത്  ജ്യോതിഷൻ മാർ പറയുന്നു  വ്യാഴവും ശനിയും ചൊവ്വയും ഒരു രാശിയിൽ എത്തിയാൽ മനുഷ്യകുലത്തിന് നാശവും മരണ ഭയവും ഫലം എന്ന്  april   ന് ശേഷം    ഈ ഗ്രഹങ്ങൾ ഈ രാശിയിൽ നിന്ന് മാറി തുടങ്ങും  അതോടെ ഈ പ്രശ്നം ie മഹാമാരി  തനിയെ ഒഴിഞ്ഞ് പോകും ie മെയ് അവസാനം അല്ലങ്കിൽ ജൂൺ മാസത്തോടെ ഈ പ്രശ്നം പൂർണമായും പരിഹരിക്കപ്പെടും ആ ഗ്രഹ സംയോഗത്തിൽ ഉണ്ടാവേണ്ടുന്ന നാശത്തിന് കാരണക്കാരനാവാൻ വിധിപോലെ പ്രകൃതിയാൽ സൃഷ്ടിക്കപ്പെട്ടതല്ലേ ആ വൈറസിനെയും  every dog has a day എന്ന് പറഞ്ഞതുപോലെ ആ വൈറസിന്റെ ദിനങ്ങൾ കഴിഞ്ഞു  ഇവിടെ മറ്റൊരു കാര്യം കൂടി അറിയേണ്ടതുണ്ട്  യഥാർത്ഥ ഈശ്വരവിശ്വാസികൾ എല്ലാം ദൈവത്തിന്റെ കരങ്ങളിൽ എല്ലാം കൊണ്ടും സുരക്ഷിതരായിരുന്നു  ശേഷിക്കുന്നവർക്ക്   ജീവിതത്തിൽ യഥാർത്ഥ ദൈവ വിശ്വാസത്തിന്റെ പ്രസക്തി  ഈ അണു പറഞ്ഞ് മനസ്സിലാക്കി തരുകയും ചെയ്തു  സത്യമല്ലേ,Fake
5003,തീരാവാതിരക്ക് എന്ത് കോവിഡ് പ്രവാസിക്ക്അല്ലേ നെഞ്ചിടിപ്പ്,original
806,ശാരി പീഡന കേസിലെ vip ബേബി സഖാവാണോ എന്ന് ഇന്നും മിഥ്യ ആയി തുടരുമ്പോൾ പുള്ളിയുടെ മുന്നേ തിരുവാതിര കളിക്കാൻ പെണ്ണുങ്ങൾ കാണിക്കുന്ന വ്യഗ്രത ആഹാ അന്തസ്സ്,original
3207,ഞാൻ അപ്പോളേ പറഞ്ഞതാണ് ഇത് അവരുടെ ബയോ വാർ ആണ്,Fake
1586,സഖാവ് കാരണാഭൂതൻ triangularflag ഹയ്യ് നോമിന്റെ മനസ്സ് നിറഞ്ഞിരിക്കുണു redheartredheart,original
389,people has one law and govt and cpm has no restrict in covid sitution  my ,original
4107,mr shajan paranjathu valare sheri mask and gloves a must and social distancing,Fake
4201,keralathiley viddikal viswasikkanamenkil chinese president vannu nerittu parayanamquot fools  own keralaquot  keralathiley muzhuvan janangaleyumalla njaanuddheshichchathu thettidharikkaruthu,Fake
4409,  cr mukkiyathum kudi,original
722,abyathichal epi thana ningaluda aalkar anusarikumrollingonthefloorlaughingrollingonthefloorlaughingrollingonthefloorlaughingrollingonthefloorlaughing epol thana ethra pallikalila aanu niskaram nadakunathu kuttam kudaruthu ennu paranjal ee narikalku manasil aakila olympic varae matti vachu athilum valutairikum ee markas prayerrollingonthefloorlaughingrollingonthefloorlaughingrollingonthefloorlaughingskullskull,Fake
3335,appo kitumayi adtha election kaanaamkk byefacewithtearsofjoy,original
2868,അടിച്ചു അണ്ണാക്കിൽ കൊടുത്തു reporter collisionhighvoltage,original
108,ini varaan povunna vakabedham aanu quotthiruvaathiraquot,original
1465,കോഴിക്കോട്ജില്ലയിൽസുധാകരൻനടത്തിയതൂഅവതരിപികണം,original
4559,പൊളിച്ചു editing thumbsupfoldedhands,original
2352,ഇതു ഒരു തുടക്കം മാത്രമാണ് സാജാ,Fake
54,ban china and chinese product enragedfaceenragedfaceenragedfaceenragedfaceenragedface,Fake
3624,തിരുവാതിരയുടെ മഹത്വം കളഞ്ഞു,original
4482,എനിമ ന സിലായത് കുറെ നല്ല മനസുള്ളവരുടെ കണ്ണിരിൽ കതിർ പ്രത്ഥനയുടെ ഫലമായി കോറോണ അലിഞ്ഞു പോവും,Fake
4509,അല്ലെങ്കിൽ ഉത്തര കൊറിയയിൽ നിന്നു ലീക്കായത്,Fake
4621,നാണമില്ലേ  നാരികൾക്ക്,original
41,ചൈനീസ് മാത്രം തന്നെയാണോ ഇതിന്റെ പിന്നിൽ   ബിൽ ഗേറ്റ്സ്ന്റെ രഹസ്യ പങ്ക് ഉണ്ടോ എന്ന് അറിയില്ല പക്ഷെ ഒന്ന് അറിയാം വർദ്ധിച്ചു വരുന്ന ജനസംഖ്യയിൽ അയാൾക്ക് ഉൽക്കണ്ഠ ഉണ്ടായിരുന്നു,Fake
755,samskarika nayakanmaroke evide poyo avo,original
3614,alpam oru aashwasam thonunnu sir thangal ennu thirumadiram kazhicho anyway thank you for the good news,Fake
2881,കേരളത്തിന് ഇത്തരം ഒരു പൊന്തൻമാട  അഴകിയ രാവണനേ തന്നെ തിരഞ്ഞെടുത്ത കേരളത്തിന് നന്ദി  നഗ്‌നനായ രാസാവ് കഷ്ടം കമ്യൂണിസമാണത്രേ കമ്യൂണിസം,original
4457,പിണുവാതിര grinningface,original
2603,enikku tonnunnu marunnu lobyum vaidyar karanam busnss nastam vanna panakotiyanmar cherrnu pullye kudukkiyatanu ennu engilum vaidyare eppolum snehikkum viswasikkukem cheyunna valiya oru viifagam eppoluvuntu eswaran koode undavum etoru pareesanavayitt kandal maty dusta saktikalude lokavanitu nanma nadattan sramichal ottapeduttunna lokavanetu,Fake
913,ബേബിയുടെ സൈദ്ധന്തിക അവലോകനം ഉടൻ ഉണ്ടാകും,Fake
460,thoniyavasam aanu  dictator baranam,original
532,than ivarude treatment eduthitundo no ennanu answer engil pinne ithineyonnum kaliyakkaruth jacob sir treat cheythu sukhamakkiya ethrayoperundu ningalude alopathy thulachuvitta enneyokke polulla ayirangale sukhapeduthiya story sarinundu,Fake
2203,namasthe shajan jifoldedhandsfoldedhandsfoldedhands,Fake
3450,china you are the god,Fake
2736,poli bro oru rekshayum ella,original
890,ഭരിക്കുന്ന വർക് എന്ത് തെമ്മാടിത്തവുമാണ്,original
2228,onnu poye enna asianet chanel camera men than thankal palicho e paranja ppppppoooo,original
875,ഇതുപോലെ ഉളുപ്പ് ഇല്ലാത്ത ഒരു വർഗ്ഗത്തെ  ആണ് പ്രബുദ്ധരെനനു മിഥൄധാരണ ഉള്ള വിഡഡികളായ മലയാളികൾ  തിരഞ്ഞെടുത്തത് there  is no difference between modi and pinarai,original
2064,ലോകത്തിലെ ഏറ്റവും വലിയ ഭീഷണിയാണ് മത വൈറസുകൾ മത വൈറസിനെ തടയുവാൻ ചൈന എന്ന രാജ്യം നിലനിൽക്കേണ്ടത്  കാലഘട്ടത്തിൻറെ അത്യാവശ്യമാണ്,Fake
1636,bioweapon trial let s see it s real arrive,Fake
1282,inganethe oru virthiketa party vere undagilla,original
3611,new zealand uyirredheartredheartredheart  confirmed cases but ippo oraal mathram covid patient   divasangalaayi puthya cases report cheythitillaflexedbiceps,Fake
3272,why labeling in each medicine bottles amp strips  expiry date  because its poison all r not fool or stupids,Fake
1440,ഈ കുട്ടിയെ baby  പണ്ടേ വലിച്ചുകീറി ഇന്ത്യക്ക് പുറത്ത്‌ എറിയേണ്ടതായിരുന്നു വലിയ ബുദ്ധിജീവി ആണെന്നാണ് വിചാരം വിവരം ലെവലേശം ഇല്ല തലക്ക് അകത്തും പുറത്തും,original
3933,കാരണഭൂതന് നന്ദി squintingfacewithtonguesquintingfacewithtongue,original
285,ivark okey athra athyavishamengil onlineil meeting vech paranja pore janangaludey okey jeevan vechano kalikuney ith keraliyarudey nenjath keri ninulla thiruvathira kalli aay poi enta abhiprayathil ithil pankedutha elaavarkum ethirey case edukanam rules elaarkum ore pole ayirikanam,original
611,ലോകരാഷ്ട്രങ്ങൾ മുഴുവൻ ഒറ്റക്കെട്ടായി നേരിട്ടാൽ തീരാവുന്നതേയുള്ളു ചങ്കിലെ ചൈനയെന്ന ദുഷ്ടരാജ്യം,Fake
518,സാറിന്റെ വാക്കുകൾ സത്യമായി ഭവിക്കട്ടെ  എന്തൊരാശ്വാസമാണ് ആ വാക്കുകളിൽ നിന്നും കിട്ടിയത് നന്ദി സാർ  iii,Fake
2365,കൊറോണ പോയിട്ട് വേണം പൗരത്വ ബിൽ ഒന്നു പൊടിതട്ടി എടുക്കാൻ,Fake
2284,aaah paatu aaranvo compose chyth deviiii,original
3567,last jayarajan dilouge facewithhandovermouth,original
2077,ഇത് ചറിയ ശിക്ഷ മനുഷ്യൻ പഠിച്ചില്ല എങ്കിൽ വലിയ ശിക്ഷ വന്നു കൂടാ എന്നില്ല,Fake
2732,saajanu oru pedi undallomayathilanallo parayunnath thableegine paranja athra strong alla thangalude vilambal,Fake
3509,ഞാനും ഒരു കമ്മ്യൂണിസ്റ്റ്‌ ആണ് പക്ഷെ തീരുവാതിര അനവസരത്തിൽ ആയിപ്പോയി,original
4759,this is   chinese  biological  weapon,Fake
3987,iആധുനികആധുനികശാസ്ത്രത്തിന്റെവികൃത സൃഷ്ടിയായകൊറോണവൈറസ് ഇതിന് മുമ്പ് കേരളത്തിൽ എത്തിച്ചേർന്ന ചിക്കൻ ഗുനിയയും എല്ലാംതന്നെ ജൈവായുധം ആണെന്ന്ചിന്തിക്കുന്നവർ മനസ്സിലാക്കിയിരുന്നു  ഇവയെപ്രതിരോധിക്കാൻ പുരാതന ആയുർവേദഔഷധങ്ങളും ഹോമിയോപ്പതിയുംപ്രകൃതി സിദ്ധ ചികിത്സയും എല്ലാം ഫലപ്രദമായിരുന്നു ചൈനയിലെ വുഹാനിൽഅവരുടെ തദ്ദേശീയചികിത്സ ക്രമങ്ങൾ ഫല   പെട്ടിട്ടുണ്ട് ശ്രീലങ്കയിലുംഹെർബൽ റെമെഡീസ് വ്യാപകമായിഉപയോഗിച്ച് കോവിഡിനെ പ്രതിരോധിച്ചു  ഇതൊന്നുംമനസ്സിലാക്കാത്ത കുറെ ബഹുഭൂരിപക്ഷംഇന്ത്യക്കാർ ബ്രിട്ടൻ ലോ അമേരിക്കയിലോ ജർമ്മനിയിൽ ഓ ഉള്ള ലാബുകളിൽ  നല്ല കോവിഡ്  കണ്ടു പിടിച്ചിട്ടുണ്ടോ എന്ന് അന്വേഷിച്ചു കൊണ്ടിരിക്കുകയാണ്  ഈ ഗതികേടാണ് നമുക്ക് മാറ്റിയെടുക്കേണ്ടത്  അതോ വിവരക്കേടോ ,Fake
265,കാണ്ടാമൃഗം തോറ്റു പോകും ,original
3120,malar chakakkal squintingfacewithtongue,original
1713,bjp k vivaeram illa parayun verudeyano sir,Fake
3394,ഞാൻ  ഫൈസർ വേക്സിൻ സ്വീകരിച്ചു ഫസ്റ്റ് ഡോസ്  ശരീരം വേദന മാത്രം ഉണ്ടായിരുനുള്ളു രണ്ടാമത്തെ ഡോസ്  ഞാൻ  ഭയം തോന്നി തുടങ്ങി പനിയും കിതപ്പും തളർച്ചയും ശരീരം  അനക്കാൻ പറ്റാതെ ഉറങ്ങാൻ പറ്റാതെ ബുദ്ധിമുട്ട് ഉണ്ടായി  ഏപ്രിൽ  ന്  pm ആണ് എടുത്തത് എനിക്ക് തോന്നി യത്  രക്തം കട്ടിയാകുന്നു എന്നുതന്നെ യാണ് ചെറുതായി നെഞ്ച് വേദനയും  അനുഭവപെട്ടു ഇന്ന്     ഇപ്പോഴും ശരീരംവഴങ്ങുന്നില്ല വന്നോടത്ത് കാണാം,Fake
816,കല്യാണം ത്തിനു   peru മരണത്തിനു   peru തിരുവാതിരക്ക്    peru enthuu കോപ്പിലെ മന്ത്രിയ ullaa സമളനങ്ങൾ പാർട്ടി parupadii nadathubool എവിടെ ഒരു kurruvuum യില്ലാ എന്തുരു കോപ്പിലെ നിയമ പിണറായി mammmaa,original
1749,yes urappayum ith manushiya nirmithiyaanechinaye ella rajiyagalum koodi chodiyam cheyithal namuk e mahamariye prathikarikaamprethikarichillenkil eniyum nammal anubavikedi verum ur appfacewithmedicalmaskfacewithmedicalmaskfacewithmedicalmaskloudlycryingface,Fake
4754,interesting than any other comedy shows facewithtearsofjoy,original
4285,presentation clappinghandslightskintoneclappinghandslightskintoneclappinghandslightskintoneclappinghandslightskintoneclappinghandslightskintoneclappinghandslightskintoneclappinghandslightskintonecontentclappinghandslightskintoneclappinghandslightskintoneclappinghandslightskintoneclappinghandslightskintoneclappinghandslightskintone,original
2907,what a shameful and irresponsible act this is a superspreader event no doubt,original
4746,നിങ്ങള്‍ക്ക് ഇത് കാണുമ്പോള്‍ ചൊറിച്ചില്‍ വരും,original
442,അമേരിക്കയാണ് ഇത് ചെയ്തന്ന് കേൾക്കാനാണ് ഏറെ പേർ അഗ്രാഹിക്കുന്നത്,Fake
2038,കല്യാണത്തിനും മരണത്തിനും തിരുവാതിര സംഘടിപ്പിച്ചാൽ   പേർക്ക് പങ്കെടുക്കാം,original
4719,നാടിന് പ്രാണ വേദന party ക്ക് വീണ വായന  എന്താല്ലേ thinkingfaceraisinghandsraisinghandsraisinghandsraisinghands,original
0,ഷാജഹാൻ കുറച്ചു നാൾ മെഡിക്കൽ റപ്പിന്റെ കൂടെ ചെല്ല് അപ്പൊ മനസ്സിൽ ആവും പ്രകതി ചികിത്സയുടെ മഹത്വം,Fake
2345,eni enthu paranjalendha orupad jeevan poyillekunju kuttikal varee,Fake
113,കോപ്പിലെ ഭരണം ഒരു പാവം പ്രവാസി,original
1767,മണ്ടൻ മന്ത്രിമാർ തിരുവാതിര കളി കണ്ടില്ലേ ഇല്ലെങ്കിൽ ഗുരുവായൂർ അമ്പലത്തിൽ ദിവസവും  മണിക്ക് വാകച്ചാർത്ത് കഴിഞ്ഞാലുടൻ തിരുവാതിര കളി ഉണ്ടായിരിക്കുന്നതാണ്,original
651,nalla report OKhandhundredpoints കാലം തെളിയിക്കും ആർക്കും ഒന്നും മറച്ചുവെക്കാനാവില്ല,Fake
476,ഭക്ഷണം കഴിച്ച രമ്യഹരിദാസ് അപമാനിച്ചു പ്രതിപക്ഷത്തെ  മരണത്തിന്റെ വ്യാപാരികൾ എന്നല്ലേ വിളിച്ചത് ഇപ്പോഴോ,original
1050,ivaru full thollviiiiannu,original
557,ivanmar logathinu thanne apathanu,Fake
448,thank u very much exactly you are right,Fake
4496,ലോക തോൽവി എന്തും ആവാം കേരളം നമ്പർ  ,original
3991,ഇവർ പറയുന്നതല്ലേ ഹീറോയിസം ഇപ്പോ കേരളത്തിൽ ഇല്ലേ അവക്ക് ചെയ്യാൻ കഴിയുന്നത് ചെയ്യട്ടേ,Fake
1659,കൊറോണ യൊക്കെ ഇപ്പ വെറും ജലദോശ പനിയായി മാറി അപ്പഴാണോ വില കുറഞ്ഞ ഒരു വാക്സിൻ ചർച്ച ,Fake
3218,ഇവരെ തള്ളുകയോ കൊള്ളുകയോ ചെയ്യാംപകർച്ചവ്യാധികൾ പണ്ടും ഉണ്ടായിരുന്നുഇന്നത്തെ പോലെ തന്നെ അന്നും ധാരാളം പേർ മരിച്ചിട്ടുണ്ട്ചികിൽസിച്ചു ഭേദമാക്കാൻ പറ്റുന്ന രോഗങ്ങൾ ഇന്നത്തെ പോലെ തന്നേ modern medicine കണ്ടുപിടിക്കുന്നതിനുമുൻപും ഭേദമാക്കിയിടുണ്ട്modern medicine മാത്രമാണ് ശരിയായ ചികിത്സ രീതി എന്നു പറയുന്നത് അംഗീകരിക്കാൻ പറ്റില്ലമനുഷ്യരാശി ഉണ്ടായതു മുതൽ രോഗങ്ങളും ചികിത്സാരീതി കളും ഉണ്ടായിരുന്നു covid   കാരണം ധാരാളം പേർ മരിച്ചുജനങ്ങൾ പൂറത്തിറങ്ങാതെ വീടുകളിൽ കഴിയുന്നു cancer രോഗം വന്ന് കോടിയിലേറെ ജനങ്ങൾ ഓരോ വർഷവും ലോക ത്ത് മരിക്കുന്നുഇതിനൊക്കെ എവിടെ പ്രതിവിധിആര് പുരോഗമിച്ചുഎവിടെ പുരോഗമിച്ചു എല്ലാവരും നിലനിൽപിനു വേണ്ടി തങ്ങളാണ് ശരിയെന്ന് വാദിക്കുന്നുപിന്നെ പകർച്ച വ്യാധി ഉണ്ടായാൽ രോഗിയുമായി അകലം പ്രാ പ്രിക്കണം ഈ അവസരത്തിൽ government ന്റെ നിർദേശങ്ങൾ പാലിക്കുകയാണ് വേണ്ടത് അല്ലാതെ മുറിവൈദ്യൻമാൻ മുറിജല്പനങ്ങളും ഇറക്കി ജനങ്ങളെ യും government യും ബുദ്ധിമുട്ടി ക്കരുതത്,Fake
1460,ജയരാജൻ ഇത് കാണുന്നുണ്ടോ ആവോ rollingonthefloorlaughingrollingonthefloorlaughing,original
381,എന്നെയും ഒന്ന് പുകഴ്ത്തി പാടുമോ ഒന്ന് കേൾക്കാനുള്ള കൊതി  കൊണ്ടാണ്,original
914,kumbamelanadakkate,Fake
2724,rollingonthefloorlaughingrollingonthefloorlaughingrollingonthefloorlaughingrollingonthefloorlaughingചിരിച്ചു ചത്തു,original
1597,കേരള ത്തിൽ  കുംബമേള  ഇല്ലല്ലൊ  എന്നിട്ടും  എന്താണ്   കോവിഡിൽ രണ്ടാം  സ്ഥാനത്തെത്തിയത് ഷാജൻ  പറയണം,Fake
3458,തള്ള് പറയാൻ ചൈനക്ക് പറ്റും  എന്നിട്ട് എന്തുകൊണ്ട് നേരത്തെ ചെയ്തില്ല  ലോകം മുഴുവൻ രോഗം പറത്തിയതും പോരഞ്ഞ് ഈ തള്ള് നാറികൾ എല്ലാത്തിന്റെയും  ഉത്തരവാദിത്തം അവർ എറ്റടുക്കുമോ അതോ മറ്റുള്ളവരുടെ തലയിൽ കെട്ടിവെയ്ക്കുമോ ,Fake
4963,pravasikal vannillelum kuzhappamilla paisa vannal mathi,original
1332,രക്തസാഷിയെ കിട്ടിയ സന്തോഷംrollingonthefloorlaughingrollingonthefloorlaughing,original
529,  മണിക്കൂറിൽ  rtpcr ടെസ്റ്റ്‌ റിസൾട്ട്‌ പ്രൈവറ്റ് ലാബുകൾ ചെയ്തു കൊടുക്കുന്നു പക്ഷേ സർക്കാർ സംവിധാനത്തിൽ  കഴിഞ്ഞ      തിയതി രാവിലെ കൊടുത്ത സാമ്പിൾ റിസൾട്ട്‌      ന് ആണ് കിട്ടിയത് പ്രേതിരോധം ഇവിടെ അല്ലേ തുടങ്ങേണ്ടത് ഇത് ഒന്ന് speed ആയിട്ട് പോരേ kറെയിൽ ആളുകൾ ഉണ്ടെങ്കിൽ അല്ലേ krail facewithtearsofjoyfacewithtearsofjoy,original
463,ആരെടെ അവിടൊന്നും ഇല്ലെന്ന് തന്നോട് പറഞ്ഞത്     ,Fake
3601,നായിന്റെ മക്കളെ ച്ചിന,Fake
3810,ഈ ഒരു കാര്യത്തിൽ   ചെറിയ സംഖ്യയെല്ലൊ guys relievedfacerelievedface,original
1145,ഇതൊക്കെ ഇലക്ഷന് വരുമ്പോ എല്ലാവരും മറക്കും കഷ്ട്ടം തന്നെ മുതലാളി,original
4959,പാശ്ചാത്യ രാജ്യങ്ങളിൽ ഉമ്മ വെക്കുന്നതും kettipidikkunnathum നിർത്തി കാണും അല്ലാതെ കൊറോണ evdekkum പോയിട്ടില്ല,Fake
3924,naanamileeerollingonthefloorlaughingrollingonthefloorlaughingrollingonthefloorlaughingkooooiiii,original
546,തിരുവനന്തപുരത്തെ നാറ്റിച്ചു കൈയിൽ തന്ന തരുണീ മണികൾക്ക് നന്ദി  ഞാൻ ഒരു തിരുവനന്തപുരം കാരൻ എന്ന് പറഞ്ഞിരുന്ന ഞാൻ ഇപ്പോൾ തലയിൽ മുണ്ടിട്ടു ഒളിവിലാണ്,original
2474,eeh myrr china ya kaarann vallya kashtam ayallo kopp woozyface,Fake
3308,bloody chaina stop drama and give medicine we r not fools,Fake
2791,ningal poliyanu man,original
2383,ഹുന്ദു വിഭാഗത്തെ പറ്റിച്ച് മത ഭീകരതയിലൂടെ അധികാരത്തിൽ വന്ന മോദി സർക്കാറിന് ഇതിനെതിരെ വിരലനക്കാൻ കഴിയില്ല,Fake
3579,ചൈനയെ പദംപഠിപ്പിക്കണം,Fake
3223,keralathinte ippoyathe virus microbe pinarayi sarkkaranfacevomitingfacevomitingfacewithsteamfromnosepileofpoo,original
1177,ith oru biological war akan chance und,Fake
4494,good,Fake
304,പിണുവാതിരകളിfacewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoy,original
142,very true  our doctors will find out a remedy now this social distancing and increase our immunity is the weapon in this war,Fake
1973,ചൈനയെ വിശ്ശ്വസിക്കാൻ കൊള്ളില്ല  എത്തിനിടക്കും അവർ  ഇന്ത്യൻ അതിർത്തിയിൽ ചൊറിയാൻ വരും മുൻ അനുഭവം,Fake
3774,ചൈനയിൽ ആറ്റം ബോംബ് ഇട്ടു നശിപ്പിക്കണം,Fake
434,എന്തൊരു പ്രഹസനമാണ് ബിജ്യാ ഇത്സമ്മതിക്കണം കമ്മികളുടെ തൊലിക്കട്ടിയെ,original
1472,karanabhoothan i like that grinningfacewithbigeyesgrinningfacewithbigeyes,original
3004,ക്യാഷ് കൊടുത്തു വൈറസ് ഗവേഷണം നടത്തിയത്  അമേരിക്ക  അതും ഒന്നാം നമ്പർ ശത്രു രാജ്യത്തിന്  ,Fake
